Subject,Predicate,Object,ObjectLabel
S2003.8.2881,博物馆,史密斯,museum
F1916.635,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7740_19,images
S2003.8.2405,博物馆,史密斯,museum
S2003.8.1936,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7627_03,images
S2015.27,博物馆,史密斯,museum
S2018.2.211,博物馆,史密斯,museum
S1995.13,博物馆,史密斯,museum
S2003.8.3019,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7506_17,images
S2003.8.3831,博物馆,史密斯,museum
S2003.8.1609,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7633_30,images
S2003.8.2983,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7566_22,images
FSC-P-6601,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P6601-1,images
FSC-P-4507,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4507,images
F1894.8,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7320_03,images
F1951.7b,博物馆,史密斯,museum
FSC-T-38a-c,博物馆,史密斯,museum
FSC-X-22a-d,博物馆,史密斯,museum
S2003.8.1035,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7925_29,images
F1902.4a-b,博物馆,史密斯,museum
FSC-GR-705.4,博物馆,史密斯,museum
S1987.316,博物馆,史密斯,museum
S2003.8.3753,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8339_11,images
S2003.8.1476,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7955_10,images
S2003.8.617,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7524_27,images
F1917.197,博物馆,史密斯,museum
F1984.38.11a-c,博物馆,史密斯,museum
S2003.8.2718,博物馆,史密斯,museum
S2013.2.339,博物馆,史密斯,museum
FSC-P-7001.1-5,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-7001.1-5_002,images
S2003.8.2425,博物馆,史密斯,museum
S2003.8.1679,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8191_26,images
FSC-P-4478,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4478,images
S2003.8.1197,博物馆,史密斯,museum
S1995.58,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7408_43,images
S2003.8.2931,博物馆,史密斯,museum
S2003.8.3821,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7937_39,images
S2003.8.524,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7567_13,images
S2003.8.3583,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7714_19,images
S2003.8.3103,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7597_23,images
S2019.3.175,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.175_001,images
F1907.41,博物馆,史密斯,museum
F1893.54,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5322_01,images
S2003.8.2599,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8209_18,images
F1975.6,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7726_28,images
S2021.5.642,博物馆,史密斯,museum
F1915.305,博物馆,史密斯,museum
F1896.92,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6833_01,images
S2003.8.3183,博物馆,史密斯,museum
S2003.8.3833.3,博物馆,史密斯,museum
S2013.2.357,博物馆,史密斯,museum
F1915.4,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7301_43,images
S2003.8.2097,博物馆,史密斯,museum
S2003.8.2740,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7813_21,images
S1992.52a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1992.52a-c_001,images
S2003.8.2652,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7961_05,images
S2003.8.2289,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7611_09,images
S2003.8.358,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7686_16,images
S2003.8.3698,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7613_32,images
S2003.8.693,博物馆,史密斯,museum
S2022.3.1,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2022.3.1_821110,images
F1916.685,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8544_24,images
F1935.16,博物馆,史密斯,museum
S2003.8.1065,博物馆,史密斯,museum
F1939.3,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8034_19,images
S2003.8.2872,博物馆,史密斯,museum
F1911.206,博物馆,史密斯,museum
S2022.1.4,博物馆,史密斯,museum
S2003.8.3054,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7501_34,images
S2003.8.3628,博物馆,史密斯,museum
FSC-P-6424,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6424v1,images
S2003.8.1647,博物馆,史密斯,museum
S2003.8.2762a-c,博物馆,史密斯,museum
F1993.16a-d,博物馆,史密斯,museum
S2003.8.2427,博物馆,史密斯,museum
F1917.179,博物馆,史密斯,museum
S1990.9,博物馆,史密斯,museum
S2003.8.2853,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7732_25,images
S2003.8.3551,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8217_18,images
F1903.294,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7511_05,images
FSC-GR-11,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8399_13,images
S2003.8.2680,博物馆,史密斯,museum
S2013.2.15,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7428_10,images
S2003.8.685,博物馆,史密斯,museum
F1902.269,博物馆,史密斯,museum
S2003.8.2564,博物馆,史密斯,museum
F1905.306,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7347_17,images
FSC-P-6993a-g,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6993a-g_005,images
FSC-P-6599,博物馆,史密斯,museum
F1991.12,博物馆,史密斯,museum
S2003.8.3742.13,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8306_03,images
S2003.8.2333,博物馆,史密斯,museum
S2003.8.1065,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7910_08,images
FSC-P-4290,博物馆,史密斯,museum
F1908.17a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7411_01,images
S2003.8.3070,博物馆,史密斯,museum
S2019.3.979,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.979_001,images
S2003.8.1041,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7925_35,images
S2003.8.817,博物馆,史密斯,museum
S2003.8.1743,博物馆,史密斯,museum
S2003.8.3581,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7897_21,images
S2003.8.3833.16,博物馆,史密斯,museum
F1917.439,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7360_29,images
FSC-P-4919,博物馆,史密斯,museum
S2003.8.316,博物馆,史密斯,museum
F1927.7,博物馆,史密斯,museum
S2012.9.4730,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7829_38,images
FSC-P-3470,博物馆,史密斯,museum
S2003.8.2629,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7628_04,images
S2012.9.4246,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-RLS_4245,images
FSC-P-5449,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5449R,images
FSC-P-6492,博物馆,史密斯,museum
S2003.8.3833.55,博物馆,史密斯,museum
S2003.8.1105,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7573_03,images
S2003.8.2279,博物馆,史密斯,museum
S2003.8.722,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7555_11,images
FSC-P-6349,博物馆,史密斯,museum
F1912.9,博物馆,史密斯,museum
FSC-P-6597,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P6597-1,images
F1949.25,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1949.25_004,images
S2003.8.323,博物馆,史密斯,museum
S2013.2.45,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2013.2.45_001,images
S2003.8.2219,博物馆,史密斯,museum
FSC-P-4484,博物馆,史密斯,museum
S2003.8.3826,博物馆,史密斯,museum
S2023.10.7.1-2,博物馆,史密斯,museum
S2012.9.4084,博物馆,史密斯,museum
S2003.8.1641,博物馆,史密斯,museum
FSC-P-4538,博物馆,史密斯,museum
S2003.8.2919,博物馆,史密斯,museum
F1953.55,博物馆,史密斯,museum
F2022.2.19,博物馆,史密斯,museum
FSC-P-5726,博物馆,史密斯,museum
S2019.3.157,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-LTS2017.3.4_001,images
S2023.2.31a-e,博物馆,史密斯,museum
S2003.8.3186,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7569_26,images
S2019.3.33,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.33_001,images
S2012.9.2304,博物馆,史密斯,museum
S2003.8.577,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2003.8.577_001,images
FSC-GR-705.9,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8396_24,images
F1911.269,博物馆,史密斯,museum
S2003.8.3756,博物馆,史密斯,museum
S2006.14,博物馆,史密斯,museum
F1986.4a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8102_14,images
FSC-P-6405,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-6405v1,images
FSC-P-6591,博物馆,史密斯,museum
S2003.8.2971,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8213_23,images
S2003.8.3616,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7580_17,images
S2021.5.123,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2021.5.123_001-000001,images
F2014.8.45.8,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2014.8.45.8_001,images
FSC-P-6503,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P6503-2,images
S2013.2.14,博物馆,史密斯,museum
S2003.8.2790.26,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7661_02,images
S2021.5.42a-c,博物馆,史密斯,museum
S2003.8.2852,博物馆,史密斯,museum
S2003.8.3361,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7637_09,images
S2003.8.973,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7960_02,images
S1995.62,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7408_46,images
S2012.9.4743.1-2,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7671_65,images
S2013.2.64,博物馆,史密斯,museum
S2003.8.3755,博物馆,史密斯,museum
S2003.8.527,博物馆,史密斯,museum
FSC-M-70,博物馆,史密斯,museum
S2003.8.1710,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7949_21,images
F1907.293,博物馆,史密斯,museum
S2021.5.369,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2021.5.369_001,images
F1958.18,博物馆,史密斯,museum
S2003.8.3739.2,博物馆,史密斯,museum
F1990.26,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7512_34,images
F2016.20.8a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7906_16,images
S2003.8.931,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7527_28,images
S2003.8.2912,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7683_23,images
S2003.8.3050,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7566_32,images
F1952.18a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1952.18a-b_011,images
S2003.8.1950,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7439_26,images
S2018.2.76,博物馆,史密斯,museum
S2003.8.542,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7553_25,images
FSC-T-61a-c,博物馆,史密斯,museum
S2003.8.1632,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7567_28,images
S2003.8.1455,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7703_07,images
F1907.289,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F1907.289_001,images
S2003.8.2045,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7539_13,images
S2003.8.3833.37,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7827_12,images
S2003.8.3397,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7962_29,images
S2003.8.779,博物馆,史密斯,museum
S2003.8.990,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7557_20,images
S2019.3.1479,博物馆,史密斯,museum
FSC-P-6733,博物馆,史密斯,museum
S2003.8.3826,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7968_28,images
S1994.56a-d,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6170_20,images
S1994.8,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S1994.8_001,images
S2003.8.2013,博物馆,史密斯,museum
S2006.31,博物馆,史密斯,museum
S1995.30,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7408_15,images
S2003.8.435,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2003.8.435_001,images
S2003.8.1151,博物馆,史密斯,museum
S1986.148,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7357_17,images
S2003.8.393,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7613_08,images
F1911.116,博物馆,史密斯,museum
S2003.8.2638,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7698_08,images
S2003.8.1195,博物馆,史密斯,museum
S1987.107,博物馆,史密斯,museum
S2003.8.1512,博物馆,史密斯,museum
S2003.8.1255,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7788_21,images
F1907.471,博物馆,史密斯,museum
F1907.127,博物馆,史密斯,museum
F1911.601,博物馆,史密斯,museum
S2003.8.2314,博物馆,史密斯,museum
S2003.8.2043,博物馆,史密斯,museum
F1919.43,博物馆,史密斯,museum
S2003.8.2190,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7634_32,images
S2003.8.361,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7686_19,images
FSC-P-4569,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-4569,images
FSC-GR-780.530,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-GR-780.530_007,images
S2018.1.8,博物馆,史密斯,museum
S2003.8.1904,博物馆,史密斯,museum
FSC-P-6518,博物馆,史密斯,museum
S2003.2,博物馆,史密斯,museum
S2003.8.1228,博物馆,史密斯,museum
S2018.1.37,博物馆,史密斯,museum
S2003.8.2437,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7697_23,images
FSC-O-49,博物馆,史密斯,museum
S2005.19,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6866_07,images
S2003.8.3136,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7598_32,images
F2002.8,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6138_02,images
FSC-P-6662,博物馆,史密斯,museum
FSC-MS-51a-e,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-MS-51a-e_001,images
S2004.65,博物馆,史密斯,museum
S2003.8.102,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7730_02,images
S2003.8.194,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7632_16,images
F1898.445a-b,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-5646_11,images
S2012.9.4190,博物馆,史密斯,museum
FSC-P-5748,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5748_1,images
S2003.8.1684,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8195_08,images
S2003.8.846,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7532_24,images
S2003.8.3393,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7629_34,images
S2003.8.2185,博物馆,史密斯,museum
FSC-P-5370,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC-P-5370_1,images
F1908.245,博物馆,史密斯,museum
S2003.8.1012,博物馆,史密斯,museum
S2003.8.1245,博物馆,史密斯,museum
S2003.8.1514,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7440_09,images
S2003.8.3226,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7930_20,images
S2003.8.318,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7537_40,images
F1911.610,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7814_01,images
S2013.2.43,博物馆,史密斯,museum
S2003.8.1137,博物馆,史密斯,museum
S2003.8.2446,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7977_11,images
S2018.1.16,博物馆,史密斯,museum
S2003.8.1125,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7595_05,images
S2003.8.893,博物馆,史密斯,museum
S2003.8.3503,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7713_19,images
S2003.8.3425,博物馆,史密斯,museum
S2003.8.3037,博物馆,史密斯,museum
S2021.1.39,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2021.1.39_001,images
F2021.4.14a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-F2021.4.14a-c_001,images
S2003.8.468,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7582_22,images
S2003.8.831,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7529_35,images
S2003.8.2939,博物馆,史密斯,museum
FSC-GR-705.19,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8397_04,images
S1992.25,博物馆,史密斯,museum
F1982.24a-d,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8069_01,images
FSC-P-6741,博物馆,史密斯,museum
S2003.8.3372,博物馆,史密斯,museum
S2003.8.357,博物馆,史密斯,museum
F1906.275,博物馆,史密斯,museum
F1963.16,博物馆,史密斯,museum
S2003.8.2304,博物馆,史密斯,museum
F1887.13,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-6202_04,images
FSC-P-5464,博物馆,史密斯,museum
S2003.8.1899,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7520_36,images
S2003.8.1186,博物馆,史密斯,museum
S2003.8.984,博物馆,史密斯,museum
S2003.8.949,博物馆,史密斯,museum
S2003.8.2543,博物馆,史密斯,museum
S2003.8.2372,博物馆,史密斯,museum
S2003.8.3710,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7613_33,images
S2003.8.330,博物馆,史密斯,museum
F1952.22,博物馆,史密斯,museum
F2008.2a-c,博物馆,史密斯,museum
S2019.3.1127,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-S2019.3.1127_001,images
S2003.8.3508,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7897_09,images
S2003.8.666,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7555_04,images
S2003.8.2760,博物馆,史密斯,museum
S2003.8.3494,博物馆,史密斯,museum
F1998.76.71,博物馆,史密斯,museum
F1990.22,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7512_30,images
F1954.22,博物馆,史密斯,museum
S2003.8.3252,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8279_12,images
S2003.8.3178,博物馆,史密斯,museum
S2020.5.19,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-ELS2017.2.15_001,images
S2003.8.2790.24,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7660_19,images
F1954.22,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8085_28,images
S2003.8.2589,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8213_06,images
F1914.119,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7300_24,images
S2003.8.2996,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7506_10,images
F1904.64a-c,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-8230_08,images
S2003.8.3833.43,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7827_18,images
S2003.8.1070,博物馆,史密斯,museum
S2003.8.2443,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7697_28,images
S2003.8.252,博物馆,史密斯,museum
S2003.8.2786,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-7682_08,images
S2003.8.2839,博物馆,史密斯,museum
FSC-P-6718,图片,https://ids.si.edu/ids/deliveryService?max=170&id=FS-FSC_P_6718,images
S2003.8.3752.6,博物馆,史密斯,museum
F2022.2.51a-f,博物馆,史密斯,museum
S2003.8.3833.42,博物馆,史密斯,museum
S2013.2.350.2,博物馆,史密斯,museum
